id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
29,8,1,1,8,16,16,256,1,1,0.3529278357782582,32,1,512,DLMT,1,False,False,True,2048,1024,False,30,30,1,1,32,35,512,17,13,0.3575006285714286,1,True,0.01380280821962528,True,0.362073421364599
30,32,1,1,1,1,16,512,1024,30,0.15263509404239553,64,128,256,DLMT,1,False,True,False,256,1,True,1,16,9,64,8,35,512,22,1,0.155659,1,True,0.009127549813613729,True,0.15868290595760445
31,8,8,1024,1,1,64,128,128,8,0.2953245966473802,512,16,64,DLMT,32,True,True,False,1,1024,False,1,28,11,2048,1,35,512,29,1,0.3005794857142857,1,False,0.015861690937370238,True,0.30583437478119124
32,1,32,2048,1,32,256,16,2048,25,0.11317130835003872,64,16,64,DLMT,1,True,False,True,2048,2048,True,14,1,1,1024,8,35,64,30,1,0.11538685714285715,8,True,0.006687553202534894,True,0.11760240593567559
33,1,32,512,1,256,32,1,128,1,0.20961232869354368,32,16,1,DLMT,8,False,False,True,256,1,True,1,27,30,256,1,35,256,4,16,0.21249102857142857,8,False,0.008689250559449756,True,0.21536972844931346
34,32,1,1,1,16,64,128,128,1,0.17282698590602683,64,16,1,DLMT,1,False,False,True,1,128,False,1,25,5,1,8,35,2048,27,29,0.1760293428571429,1,False,0.009666197627203948,True,0.17923169980825895
35,32,1,64,1,256,256,64,2048,3,0.1938381181020923,1,16,256,DLMT,1,True,True,False,64,2048,False,11,24,1,1,8,35,64,22,1,0.19724237142857143,8,False,0.01027561447056842,True,0.20064662475505055
36,32,1,1,1,64,32,32,128,4,inf,128,512,32,DLMT,1,True,True,True,2048,1024,False,29,25,1,2048,1,1,1,1,12,inf,32,False,inf,False,inf
37,1,1,1024,32,128,32,512,256,1,0.26848474479583456,128,256,1,DLMT,32,False,False,False,2048,2048,False,1,3,22,2048,1,35,1,17,14,0.26952291428571423,1,False,0.0031336767302636596,True,0.2705610837755939
38,8,1,1024,8,512,128,64,2048,18,0.1825579738276449,512,128,32,DLMT,8,False,True,True,1,128,False,2,1,25,1024,8,35,1,9,1,0.18496665714285715,1,True,0.007270522712365349,True,0.1873753404580694
39,1,1,2048,32,512,128,32,128,14,0.24082720746116323,256,256,512,DLMT,1,True,False,True,1024,2048,False,1,13,29,2048,1,35,2048,1,9,0.2423687428571428,8,True,0.004653068353818387,True,0.24391027825312236
40,1,1,256,32,64,16,512,2048,17,0.37282413417588267,512,1,64,DLMT,1,True,False,False,2048,1,True,21,1,4,512,32,35,1,1,3,0.37753862857142856,1,True,0.014230529336777953,True,0.38225312296697445
41,1,1,2048,32,256,512,128,1024,1,0.2671234645679312,256,512,128,DLMT,1,True,True,True,1,2048,True,1,26,10,256,8,35,2048,24,30,0.27134237142857137,8,True,0.012734616442899058,True,0.27556127828921156
42,1,8,512,8,128,32,32,2048,13,0.26112297604656687,128,1,256,DLMT,1,True,True,False,2048,512,False,11,1,29,128,1,35,1024,21,1,0.26594545714285717,1,False,0.014556483253358487,True,0.27076793823914747
43,1,32,1,1,16,1,16,2048,8,0.26781393582259555,512,128,256,DLMT,1,False,False,True,1,512,True,3,11,1,64,1,35,2048,1,27,0.2717194,32,True,0.011788501138700499,True,0.27562486417740445
44,1,1,1024,1,32,256,128,1,1,0.337862187895021,128,64,32,DLMT,1,True,False,False,128,1,True,13,20,1,1,1,35,256,9,19,0.34184408571428576,1,False,0.012019213298171343,True,0.34582598353355054
45,8,1,1,8,512,1,512,512,1,0.13222423833304076,1,16,1,DLMT,1,True,False,True,256,1024,True,27,15,1,512,1,35,1,13,11,0.13485520000000004,32,True,0.007941461807860963,True,0.13748616166695932
46,1,8,1024,8,1,1,32,2048,21,0.2544920655050071,16,16,32,DLMT,8,True,True,True,1,512,False,30,1,15,64,1,35,1024,1,28,0.2550849142857143,8,False,0.0017894924160048232,True,0.2556777630664215
47,8,8,1024,1,1,128,64,1024,12,0.14805020909824587,32,512,128,DLMT,1,False,True,True,1,2048,True,1,3,30,1,32,35,512,1,5,0.14960982857142857,1,False,0.004707654481105151,True,0.15116944804461127
48,1,32,1024,1,64,32,64,1,1,0.3165060839953416,128,32,128,DLMT,1,False,True,True,1024,128,False,15,18,1,512,32,35,256,2,4,0.3199059714285714,1,False,0.010262436181073782,True,0.32330585886180124
49,8,1,256,8,1,512,256,512,1,0.2449987815026296,64,64,128,DLMT,1,False,True,False,1,2048,True,30,1,15,2048,1,35,512,26,4,0.24828545714285716,8,False,0.009920710514136887,True,0.2515721327830847
50,1,1,1024,32,16,128,16,1,28,0.4023786270543626,1,32,16,DLMT,8,False,False,True,1,256,False,28,10,1,512,1,35,64,8,1,0.4062220285714286,1,True,0.011601167262664849,True,0.41006543008849455
51,1,1,1,8,128,256,64,256,23,0.22309221908690577,1,128,512,DLMT,1,True,True,True,1,1,False,23,1,2,2048,1,35,64,30,1,0.22432725714285714,32,True,0.0037279173147088582,True,0.22556229519880852
52,1,32,256,1,128,512,256,512,28,0.0868305838711615,16,16,256,DLMT,1,True,True,False,1024,256,False,29,1,27,128,32,35,1024,12,1,0.08942362000000001,1,False,0.007826984954658922,True,0.09201665612883851
53,8,8,1024,1,32,512,512,1024,30,0.20886267747148793,64,32,16,DLMT,1,True,False,False,256,64,False,1,23,18,2048,1,35,2048,5,1,0.21453694285714286,1,True,0.017127563055651152,True,0.2202112082427978
54,1,1,1,1,1,1,1,1,1,0.07161417743571488,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.07391789428571428,1,False,0.00695368526655133,True,0.07622161113571368
55,32,1,256,1,32,512,256,512,28,0.2080504672535411,256,256,64,DLMT,1,True,False,True,1024,1,True,17,1,12,512,1,35,256,1,28,0.21061891428571428,32,False,0.007752763663444446,True,0.21318736131788746
56,8,1,128,8,512,16,128,2048,12,0.2494876269685104,128,32,16,DLMT,1,False,False,True,128,128,True,25,1,30,1,1,35,1024,1,18,0.25026648571428567,32,True,0.002350956709468707,True,0.25104534446006094
57,1,32,128,1,32,512,512,512,1,0.2647903483539095,32,32,1,DLMT,1,True,False,False,128,2048,False,21,17,1,1,1,35,2048,22,3,0.2685774857142857,32,True,0.011431335958349444,True,0.27236462307466186
58,32,1,2048,1,64,1,512,2048,1,0.277880689371691,16,1,64,DLMT,1,True,False,True,512,64,True,28,1,27,1,32,35,2048,18,16,0.2812750571428571,1,False,0.010245775282505074,True,0.2846694249140232
59,1,1,256,1,256,1,32,256,11,0.16442504054034737,1,128,64,DLMT,32,True,False,False,2048,128,False,1,21,10,2048,1,35,128,12,1,0.16783562857142859,1,False,0.010294735545304457,True,0.1712462166025098
60,8,1,128,1,512,128,32,2048,1,0.2863034096379241,512,64,64,DLMT,1,True,False,False,1024,2048,True,29,20,1,1,8,35,1024,28,29,0.28974237142857145,1,False,0.010380380703411372,True,0.2931813332192188
61,1,32,1024,1,1,1,1,2048,28,0.1369481669921684,16,512,128,DLMT,1,False,True,True,1024,1,False,25,24,1,1,1,35,64,1,8,0.14081145714285714,32,False,0.011661200377669673,True,0.14467474729354587
62,1,8,256,1,1,1,32,1024,12,0.3143954943232788,32,16,128,DLMT,1,True,False,True,512,2048,True,30,26,1,1,8,35,128,1,6,0.33773945714285714,8,True,0.07046290012657841,True,0.3610834199624355
63,32,1,512,1,256,128,64,512,1,inf,256,1,512,DLMT,1,True,True,True,256,1024,False,4,10,1,1,1,1,256,25,29,inf,32,False,inf,False,inf
64,1,32,2048,1,1,256,16,1024,1,0.1765282097952933,32,64,32,DLMT,8,True,True,True,2048,256,True,6,1,29,64,1,35,64,29,30,0.17883442857142856,1,False,0.00696123723931607,True,0.18114064734756383
65,8,1,2048,8,16,128,512,2048,1,0.326536073930321,64,128,32,DLMT,32,False,False,True,1,512,False,23,1,7,256,1,35,1024,27,10,0.33236234285714283,1,False,0.01758638019920587,True,0.33818861178396464
66,8,1,2048,8,256,64,128,1024,12,0.10489171823238429,1,1,128,DLMT,1,False,False,False,64,2048,False,1,8,17,1024,1,35,1,7,1,0.10891497142857144,8,True,0.01214404299466724,True,0.1129382246247586
67,32,1,1,1,1,1,16,1024,3,0.25667055538252176,64,512,32,DLMT,1,True,True,False,256,128,True,14,14,1,256,32,35,512,12,1,0.26097145714285713,1,True,0.01298211505625634,True,0.2652723589031925
68,32,1,2048,1,512,1,128,1024,15,0.30050610939583494,512,512,16,DLMT,1,False,False,False,512,1,True,12,28,1,1,1,35,128,1,12,0.30471182857142853,8,False,0.012694809896704618,True,0.3089175477470221
69,1,1,1024,32,256,32,32,64,1,0.2900103290389394,32,256,512,DLMT,1,False,False,True,64,1,False,1,30,25,1,32,35,128,5,18,0.2908417142857143,1,True,0.0025095060364419856,True,0.2916730995324892
70,1,1,128,1,128,256,128,2048,1,0.17323005863208057,1,1,64,DLMT,1,False,False,True,512,128,True,1,13,8,1,32,35,512,11,23,0.1752304,1,False,0.006037957441765503,True,0.17723074136791944
71,1,8,64,8,64,1,16,128,21,0.28590628748455765,128,64,128,DLMT,32,False,False,True,512,512,True,1,8,8,1024,1,35,1024,25,1,0.29041122857142854,1,True,0.013598000319554791,True,0.2949161696582994
72,8,1,2048,1,1,128,512,128,18,0.12073972334625671,512,32,32,DLMT,8,True,False,False,512,1,False,1,11,23,512,1,35,2048,7,1,0.12249325714285715,1,False,0.005292977791877283,True,0.12424679093945759
73,1,1,1,32,512,128,512,1,1,0.4214005812636795,32,64,128,DLMT,8,True,False,False,1,1024,False,29,1,6,2048,1,35,1,23,24,0.4285646285714286,1,False,0.021624415436638424,True,0.43572867587917763
74,1,8,1024,8,32,64,1,1024,1,0.2743656919205602,64,512,128,DLMT,8,True,False,False,1,2048,True,8,1,27,256,1,35,256,29,28,0.2781900571428571,1,True,0.011543706901394635,True,0.282014422365154
75,8,1,1024,8,32,128,16,1,1,0.28187936719201656,512,512,512,DLMT,1,False,False,False,2048,512,True,28,1,7,512,8,35,64,5,25,0.2894662,8,False,0.02290057804485667,True,0.29705303280798345
76,1,32,64,1,32,1,64,2048,28,0.3975611494111448,512,64,16,DLMT,1,True,False,False,512,2048,False,1,28,29,1024,1,35,256,1,18,0.4026121142857143,1,True,0.015246153202452515,True,0.4076630791602838
77,1,1,1024,32,32,512,1,2048,1,0.25114959261665365,256,256,16,DLMT,1,False,True,True,1024,2048,True,1,25,30,1024,1,35,2048,7,17,0.2544656,32,True,0.010009247310648004,True,0.2577816073833464
78,1,1,128,32,32,16,512,512,26,0.21070618258480192,512,64,128,DLMT,1,True,True,True,2048,2048,False,1,8,13,512,1,35,1,1,25,0.2121420857142857,8,True,0.004334221211121875,True,0.21357798884376947
79,8,8,256,1,32,512,512,1,1,0.32602312651898874,128,32,32,DLMT,1,False,True,True,2048,256,True,2,30,1,2048,8,35,1,28,24,0.3348547428571429,8,True,0.02665791171795812,True,0.34368635919529705
80,1,32,1,1,256,64,32,64,11,0.18637132998126632,16,512,256,DLMT,1,True,True,True,256,2048,False,1,9,28,256,1,35,1024,2,1,0.19117982857142854,1,False,0.01451427756872662,True,0.19598832716159076
81,32,1,256,1,128,128,256,1,29,inf,16,16,64,DLMT,8,False,False,True,256,2048,True,22,28,1,128,1,1,2048,1,21,inf,8,False,inf,False,inf
82,1,1,256,32,1,16,32,64,1,0.34740035719006057,128,32,1,DLMT,1,False,True,False,1024,1024,False,13,26,1,128,32,35,256,29,8,0.3527327428571429,1,False,0.01609561159774011,True,0.35806512852422523
83,1,32,2048,1,32,256,16,1024,8,0.28390931098917493,32,64,256,DLMT,1,True,False,False,128,1024,False,20,12,1,1024,32,35,2048,1,28,0.2880809142857143,1,False,0.01259183236040939,True,0.2922525175822537
84,1,8,1024,8,64,16,1,512,1,0.34733042574104667,128,32,16,DLMT,8,False,True,True,1,128,False,30,14,1,512,1,35,256,13,24,0.35096365714285715,8,True,0.010966776437281198,True,0.35459688854466764
85,1,1,128,1,128,128,128,1,1,0.26511244462203476,32,64,1,DLMT,32,True,True,False,64,256,False,1,23,24,1024,1,35,1024,4,30,0.2681331428571429,1,True,0.009117867420284061,True,0.27115384109225105
86,1,32,1024,1,16,64,256,1024,24,0.38710505755838975,128,1,32,DLMT,1,True,False,True,256,2048,True,1,23,27,2048,1,35,1,1,17,0.39115822857142857,32,False,0.012234348833359564,True,0.3952113995844674
87,1,1,128,32,16,512,16,2048,1,0.2591199035466662,512,1,512,DLMT,32,True,False,True,1,1,True,1,2,15,64,1,35,128,18,25,0.2639117428571429,1,True,0.014463992140766789,True,0.26870358216761964
88,1,1,512,32,512,512,64,1,28,0.33629047281034335,1,256,16,DLMT,1,True,False,False,2048,1,False,21,20,1,512,8,35,512,1,26,0.34042554285714294,8,True,0.01248155807889122,True,0.3445606129039425
89,1,32,1024,1,512,256,64,256,1,0.33776965201252546,256,32,256,DLMT,32,False,True,False,512,2048,True,1,5,21,1,1,35,2048,19,17,0.34166682857142855,1,True,0.011763485264606414,True,0.34556400513033164
90,32,1,512,1,1,512,16,1,3,0.17522775846718222,1,16,64,DLMT,1,False,False,True,2048,256,False,14,1,27,2048,32,35,64,13,1,0.17988259999999998,1,False,0.014050469346914052,True,0.18453744153281773
91,1,1,2048,1,512,512,16,1,20,0.25164963612798896,256,256,32,DLMT,1,True,False,True,256,2048,False,24,12,1,512,32,35,512,14,1,0.25609499999999996,1,True,0.013418168670021366,True,0.26054036387201096
92,8,1,1024,1,64,32,16,256,30,0.21085907854204453,64,128,512,DLMT,1,True,True,False,64,1,False,20,18,1,2048,1,35,1024,28,1,0.21564905714285712,1,False,0.01445837565652885,True,0.22043903574366971
93,1,1,2048,1,1,512,512,512,27,0.31828645281263984,128,512,32,DLMT,8,False,True,False,128,1024,True,1,24,17,128,8,35,1,1,12,0.32159765714285715,1,False,0.0099947494700049,True,0.32490886147307446
94,1,32,2048,1,1,128,64,1,5,0.0765988894086434,16,1,1,DLMT,1,True,False,True,1,512,True,4,28,1,64,1,35,2048,11,1,0.07817446571428571,8,False,0.004755819597740548,True,0.07975004201992802
95,8,1,512,1,64,64,1,64,6,0.10384634839065612,1,16,256,DLMT,1,True,True,False,1024,1,False,9,1,5,128,1,35,512,1,23,0.1069909142857143,1,False,0.00949175743285097,True,0.11013548018077249
96,1,1,128,32,128,512,128,512,14,0.27048114760698827,128,16,512,DLMT,1,True,True,False,1024,1024,True,9,3,1,1,1,35,1,8,1,0.27406734285714285,8,False,0.010824799529500656,True,0.2776535381072974
97,1,1,2048,32,128,1,1,1,1,0.2493564578274387,1,512,1,DLMT,1,True,False,True,2048,1,False,9,1,10,256,1,35,2048,26,7,0.2542163142857143,32,False,0.014669299419967306,True,0.25907617074398986
98,8,1,64,8,128,256,32,512,26,0.1952900132964581,512,32,16,DLMT,1,False,True,False,512,64,False,9,19,1,128,1,35,2048,1,27,0.19991882857142856,32,False,0.013971910037102946,True,0.20454764384639904
99,1,1,1,8,512,64,64,64,26,0.18230310406156153,32,16,64,DLMT,1,False,True,True,64,2048,True,9,27,1,1024,1,35,2048,16,1,0.1844784,8,False,0.006566051430110578,True,0.18665369593843845
100,1,32,2048,1,512,256,16,1024,11,0.32466902612984255,128,256,16,DLMT,1,True,True,False,256,1,True,9,21,1,2048,1,35,2048,1,10,0.33061534285714284,1,True,0.01794874010531556,True,0.3365616595844431
101,1,1,1,1,512,64,1,2048,1,0.14634375356436274,256,64,16,DLMT,1,True,False,True,2048,1,True,9,1,27,1,8,35,1,30,25,0.14847842857142857,1,False,0.0064434386307122594,True,0.1506131035784944
102,1,1,1024,32,512,16,256,128,20,0.3601726715370629,512,128,1,DLMT,1,False,False,False,512,256,True,9,30,1,1,32,35,1,2,1,0.3705837714285714,1,True,0.031425525200371486,True,0.3809948713200799
103,1,1,256,32,1,32,1,128,8,0.35101192024718464,128,256,32,DLMT,1,False,True,False,256,2048,False,9,1,1,2048,8,35,128,1,14,0.35234688571428574,8,False,0.004029544559670157,True,0.35368185118138684
104,1,8,2048,1,32,32,256,1024,25,0.27173978349803635,128,64,1,DLMT,1,False,True,True,128,1024,True,9,10,1,64,1,35,1,1,28,0.27756154285714285,1,True,0.017572768233577212,True,0.28338330221624936
105,1,1,2048,1,16,1,32,2048,20,0.26723546281770993,32,512,128,DLMT,1,False,False,False,64,1,False,9,25,1,64,32,35,256,1,5,0.27228702857142856,1,False,0.015247966934242583,True,0.2773385943251472
106,1,1,128,8,128,512,16,2048,5,0.30607169746591917,64,32,512,DLMT,1,False,False,False,1024,1,True,9,1,11,2048,1,35,1,1,26,0.3133327428571429,8,True,0.0219172006128818,True,0.32059378824836665
107,1,1,128,32,64,128,512,2048,1,0.23839966768211404,1,32,1,DLMT,1,False,False,True,1,64,False,9,1,4,1024,8,35,1024,25,25,0.2427798857142857,1,False,0.013221528329144382,True,0.24716010374645733
108,1,1,512,8,16,512,512,2048,1,0.41838430815093713,512,512,128,DLMT,1,False,True,True,1,128,False,9,1,28,256,8,35,512,4,26,0.4223807714285714,1,True,0.01206317860287652,True,0.42637723470620564
109,1,32,1,1,32,16,128,1,29,0.18793845398571113,64,128,1,DLMT,1,True,False,False,512,1,True,9,1,4,512,32,35,2048,1,28,0.1908869714285714,1,False,0.008899992332214078,True,0.19383548887143165
110,1,1,1,32,512,64,16,256,1,0.3145354288163405,64,1,256,DLMT,1,True,True,True,64,1,False,9,1,25,1,32,35,512,5,24,0.3179448857142857,1,True,0.010291321261199868,True,0.3213543426122309
111,1,32,1,1,512,1,256,2048,22,0.3033256744566501,128,1,16,DLMT,1,True,True,True,2048,1,False,9,4,1,2048,32,35,256,23,1,0.3078864285714286,1,True,0.013766469908099616,True,0.31244718268620714
112,8,1,512,1,256,512,32,1,29,0.1379337191623068,16,256,32,DLMT,1,False,False,False,2048,512,False,9,1,8,256,8,35,2048,30,1,0.14028448571428573,8,True,0.007095703075489434,True,0.14263525226626467
113,1,8,2048,8,256,64,32,1,30,0.26603764778304734,64,1,1,DLMT,1,True,False,False,1,256,False,9,8,1,2048,1,35,64,1,30,0.2719518285714286,1,True,0.017851738946085438,True,0.2778660093598098
114,1,1,2048,32,128,1,16,512,4,0.14018703329869114,16,1,256,DLMT,1,False,True,False,2048,256,False,9,29,1,1,1,35,2048,1,19,0.14309994285714284,8,True,0.008792511232188632,True,0.14601285241559453
115,32,1,1,1,256,256,1,2048,26,0.2046708432063266,32,512,256,DLMT,1,False,True,True,64,256,False,9,8,1,1,1,35,1,1,17,0.20829879999999998,8,True,0.010950855225049778,True,0.21192675679367334
116,32,1,64,1,512,1,1,1,5,0.09575288723453414,512,64,1,DLMT,1,False,True,False,2048,1,True,9,1,10,2048,1,35,1,1,18,0.10291883142857143,1,True,0.02163014111869653,True,0.11008477562260872
117,1,32,1,1,256,16,1,128,1,0.14761640710469864,32,1,256,DLMT,1,False,False,False,256,256,False,9,1,19,1,1,35,1,8,6,0.15094817142857142,8,False,0.01005680906077559,True,0.1542799357524442
118,1,32,128,1,16,128,256,1024,1,0.15123377471634164,1,32,1,DLMT,1,False,False,True,64,64,True,9,1,29,1024,1,35,256,6,12,0.15461374285714283,32,True,0.01020231052358199,True,0.15799371099794401
119,1,8,512,1,512,1,64,512,1,0.1564449589957445,32,512,512,DLMT,1,False,False,False,64,2048,True,9,1,6,1024,32,35,2048,9,26,0.15895802857142857,1,True,0.007585608831335876,True,0.16147109814711263
120,1,1,1024,8,16,32,16,512,1,0.3180729589778071,512,1,512,DLMT,1,True,False,True,1,1,False,9,1,5,512,8,35,2048,23,16,0.3216395714285714,8,True,0.010765689563969187,True,0.32520618387933575
121,32,1,256,1,16,64,128,1024,3,inf,512,32,512,DLMT,1,True,False,True,1024,2048,True,9,27,1,256,1,1,2048,20,1,inf,8,False,inf,False,inf
122,32,1,2048,1,256,16,512,1024,3,0.20167591695918918,64,1,32,DLMT,1,False,True,False,1,256,True,9,12,1,512,32,35,2048,30,1,0.20433134285714288,1,False,0.008015306196603228,True,0.20698676875509658
123,1,1,1,8,512,256,128,2048,30,0.15955717404361539,256,16,16,DLMT,1,True,False,True,1024,1024,True,9,1,24,2048,1,35,256,1,6,0.16166317142857145,32,False,0.006356876274603138,True,0.16376916881352752
124,1,32,1,1,128,512,1,2048,4,0.1366185968129423,1,16,1,DLMT,1,True,False,False,256,2048,False,9,1,2,1,32,35,64,1,21,0.13889285714285715,1,True,0.0068647718353212865,True,0.141167117472772
125,1,8,1,8,1,32,512,512,18,0.282063335940294,512,512,128,DLMT,1,True,False,True,2048,2048,False,9,9,1,64,1,35,1024,1,3,0.2858905428571428,8,True,0.011552284452727718,True,0.2897177497739917
126,32,1,2048,1,512,1,512,1024,16,0.1122917789177943,1,32,16,DLMT,1,True,True,False,1024,1024,False,9,1,14,1024,1,35,1024,1,28,0.11396848571428572,32,False,0.005061078294883293,True,0.11564519251077715
