id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
37,2048,1024,128,0.767854129040915,8,32,1,128,RS,True,False,False,True,False,24,1,30,0.7742825376257517,0.008982268088975199,0.7710683333333334,14,19,True,1,1
38,512,1,1,0.34342656117106846,8,1,512,32,RS,False,True,False,False,False,28,8,30,0.3436911054955983,0.0003696417259395313,0.34355883333333337,1,15,True,27,1
39,256,64,64,0.47922839192414307,1,16,32,64,RS,True,False,False,True,False,1,8,30,0.4796197414091902,0.0005468236725754401,0.47942406666666665,1,2,True,21,1
40,512,512,128,0.8390142400487597,8,64,128,64,RS,False,False,False,False,True,7,1,30,0.8409742266179072,0.002738644344480601,0.8399942333333335,9,1,True,28,1
41,512,1,2048,0.34575045968060253,1,32,16,16,RS,False,True,False,False,False,27,1,30,0.3480597403193975,0.003226704948292191,0.3469051,1,6,True,24,1
42,256,512,1,inf,1,512,16,128,RS,False,False,True,True,False,5,32,1,inf,inf,inf,1,14,False,22,1
43,1024,1024,2048,inf,1,16,32,32,RS,True,True,False,True,True,23,32,1,inf,inf,inf,13,1,False,23,1
44,128,2048,512,inf,32,32,32,64,RS,True,True,True,True,True,16,1,1,inf,inf,inf,9,1,False,9,1
45,256,128,512,0.7206001747741341,1,256,128,1,RS,True,True,True,False,True,2,1,30,0.7228021585591989,0.00307678151194104,0.7217011666666665,28,1,True,20,1
46,128,256,1,0.3501067659636911,8,64,16,1,RS,False,False,False,True,True,23,1,30,0.35129483403630873,0.0016600603081414445,0.3507007999999999,15,11,True,1,8
47,64,1024,1024,0.2735033965666781,8,64,1,1,RS,True,True,True,True,True,5,1,30,0.275988603433322,0.003472522637315225,0.27474600000000005,3,1,True,18,8
48,512,1024,256,0.2524018204435575,1,256,1,256,RS,True,False,False,True,True,16,8,30,0.2531711795564424,0.0010750078681882615,0.25278649999999997,18,1,True,20,8
49,512,2048,64,0.47105549039201966,8,32,64,256,RS,True,True,True,True,True,22,8,30,0.47433177627464684,0.004577879228662793,0.47269363333333325,1,25,True,23,1
50,512,512,128,0.265423447783597,1,128,1,1,RS,True,False,True,True,True,27,8,30,0.2680126855497363,0.0036178826306126777,0.26671806666666664,25,1,True,29,8
51,1024,128,512,0.3420096445888019,8,128,16,1,RS,False,False,False,False,False,10,1,30,0.3422304220778647,0.0003084873291112979,0.3421200333333333,13,1,True,9,8
52,512,256,256,0.3662273923664907,1,128,32,256,RS,True,False,False,True,True,30,8,30,0.3685739409668426,0.003278778617446167,0.36740066666666665,25,12,True,1,1
53,1024,128,2048,0.7443551886953491,32,256,128,512,RS,False,False,True,True,False,5,1,30,0.7562089446379846,0.016562981698018293,0.7502820666666669,30,28,True,1,1
54,2048,512,2048,0.47441068960584304,1,32,64,16,RS,False,False,True,False,False,8,1,30,0.4883171103941569,0.019431123275731307,0.48136389999999996,1,23,True,17,32
55,512,256,256,0.4983068921801677,1,1,256,128,RS,True,True,False,True,False,26,1,30,0.5007867744864991,0.0034650827511362955,0.4995468333333334,1,9,True,1,32
56,2048,64,64,inf,1,16,1,512,RS,False,False,False,True,True,10,32,1,inf,inf,inf,1,25,False,9,1
57,1024,1024,512,0.5944148076910962,8,32,16,512,RS,False,False,False,True,False,30,1,30,0.5950173923089037,0.000841977685769241,0.5947161,21,24,True,1,1
58,128,1,256,0.5409888010203674,8,32,64,64,RS,True,True,False,True,True,13,8,30,0.5436011323129661,0.0036501506862350527,0.5422949666666668,14,2,True,1,1
59,1024,1,512,0.5955949167564838,1,64,64,16,RS,False,True,False,False,False,3,32,30,0.6091508832435164,0.018941441506830105,0.6023729000000001,23,29,True,1,1
60,1,128,2048,0.7321676212186834,8,16,1,128,RS,False,False,True,True,True,20,1,30,0.7356485121146499,0.004863769127835834,0.7339080666666666,4,1,True,29,1
61,512,2048,512,0.8106459380293368,8,16,1,1,RS,True,False,False,True,False,5,1,30,0.8143389286373296,0.0051601311978368295,0.8124924333333332,1,1,True,7,1
62,2048,512,1024,0.30420555797035576,32,128,128,16,RS,True,True,False,False,False,16,1,30,0.30714584202964434,0.004108391576192965,0.30567570000000005,14,9,True,1,1
63,256,256,1024,0.2707193639012948,1,1,128,16,RS,True,True,True,True,False,27,8,30,0.27129643609870524,0.0008063297650465318,0.2710079,26,1,True,14,8
64,1024,2048,128,0.7275423570925286,32,64,256,256,RS,True,False,False,False,False,7,1,30,0.7281723762408048,0.0008803113268737529,0.7278573666666667,12,1,True,27,1
65,1,128,1024,0.32859587732690854,1,256,64,16,RS,True,True,False,True,True,15,1,30,0.3305559226730914,0.002738726472285982,0.3295759,11,1,True,2,8
66,2048,1024,64,0.256469229366706,1,16,16,64,RS,True,False,True,False,True,30,8,30,0.26486743729996065,0.011734623605193117,0.26066833333333334,1,23,True,13,8
67,512,512,64,0.5099559724011136,8,16,1,64,RS,False,False,False,False,True,28,1,30,0.5144923609322198,0.006338591799883917,0.5122241666666667,1,6,True,4,1
68,1024,256,512,0.742102690581867,1,1,64,256,RS,False,False,False,False,False,28,1,30,0.7426518427514665,0.0007673177496245573,0.7423772666666667,16,1,True,15,1
69,2048,1024,256,0.48822288617278586,1,1,1,256,RS,False,False,True,False,False,15,8,30,0.49016258049388073,0.00271029045101976,0.4891927333333333,18,24,True,1,1
70,2048,1,1,0.25216653202861383,1,256,32,32,RS,True,False,False,False,True,18,8,30,0.2538403346380529,0.0023387660519076196,0.25300343333333336,16,13,True,1,8
71,1024,512,2048,0.34741375481512,1,256,64,64,RS,True,True,True,True,True,26,1,30,0.34927777851821334,0.002604557629532426,0.34834576666666667,1,12,True,29,32
72,1,1,512,0.59610959187695,32,64,32,64,RS,False,True,True,True,False,25,1,30,0.6018245414563835,0.007985368160718839,0.5989670666666668,7,17,True,1,1
73,128,1,256,0.30421371015802806,1,256,128,64,RS,True,True,False,False,False,12,8,30,0.3066493565086387,0.0034032728633217493,0.3054315333333334,1,5,True,2,1
74,128,2048,2048,0.24134063757799115,1,1,512,1,RS,False,False,True,True,True,12,8,30,0.24208942908867556,0.0010462692286829845,0.24171503333333336,4,1,True,14,8
75,2048,1024,2048,inf,32,64,32,16,RS,True,True,True,True,True,8,1,1,inf,inf,inf,9,6,False,1,1
76,64,1,2048,0.22751342306928518,1,256,1,32,RS,False,True,True,False,True,22,1,30,0.2281652435973815,0.0009107738955903861,0.22783933333333334,1,24,True,5,8
77,1,512,1024,0.36693516405123816,8,512,256,32,RS,False,True,False,False,False,20,8,30,0.36808996928209525,0.0016135829011516211,0.3675125666666667,18,25,True,1,1
78,64,512,256,0.386607767982859,1,128,512,16,RS,False,True,False,False,False,11,32,30,0.38825516535047433,0.00230187061225334,0.38743146666666667,1,3,True,30,1
79,1024,64,2048,0.3661433209631093,8,512,64,16,RS,True,False,False,False,False,21,8,30,0.38214107903689054,0.02235330096786602,0.3741421999999999,11,29,True,1,1
80,64,1,128,inf,1,32,64,32,RS,False,True,True,True,True,4,32,1,inf,inf,inf,30,1,False,2,1
81,1,256,256,0.3459099680182086,1,32,1,512,RS,True,True,False,True,False,21,8,30,0.3538700986484581,0.011122508222768626,0.34989003333333335,22,1,True,24,8
82,256,2048,256,0.5500215821962869,1,128,1,32,RS,False,True,False,False,True,29,1,30,0.5514824844703797,0.002041285289277875,0.5507520333333333,4,1,True,16,8
83,2048,512,512,0.22021080690846623,32,64,512,1,RS,True,False,True,False,False,4,1,30,0.22160219309153373,0.0019441520473803817,0.22090649999999998,4,4,True,1,1
84,512,1,512,0.2729618910368014,1,128,16,128,RS,True,True,False,True,False,7,8,30,0.27358770896319856,0.0008744410557607669,0.2732748,19,24,True,1,8
85,1,64,1,0.36621386749360946,1,256,1,512,RS,False,False,False,False,True,10,1,30,0.3827365991730572,0.02308683456385671,0.3744752333333333,18,5,True,1,32
86,512,256,1,inf,1,64,1,32,RS,False,False,False,True,False,20,32,1,inf,inf,inf,12,20,False,1,1
87,256,1,512,0.2547250179430348,1,128,16,16,RS,False,False,True,True,False,26,1,30,0.26204558205696526,0.01022885657718724,0.25838530000000004,1,8,True,12,8
88,1024,1,128,0.7389781945912761,1,64,1,1,RS,False,False,True,True,True,29,1,30,0.7409379387420574,0.0027383056188493983,0.7399580666666667,16,1,True,21,1
89,2048,2048,1024,0.7519968595560992,8,32,1,128,RS,True,True,False,False,False,14,8,30,0.7526529404439007,0.0009167267986337799,0.7523249,24,1,True,24,1
90,256,2048,2048,0.44271928030153435,1,256,128,32,RS,True,True,True,True,True,25,8,30,0.4432109863651324,0.0006870496213682267,0.44296513333333337,1,18,True,5,1
91,2048,256,2048,0.4848707503447099,1,512,1,16,RS,True,True,True,False,True,7,1,30,0.48725844965529,0.0033362775623939586,0.48606459999999996,17,18,True,1,32
92,128,64,1024,0.2989396970168326,8,64,64,128,RS,True,True,False,True,False,8,1,30,0.30188736964983415,0.004118715461025301,0.30041353333333337,8,1,True,10,8
93,1,1,256,0.3995074732821147,1,32,256,1,RS,False,False,True,True,True,8,8,30,0.4000235933845518,0.000721162798695427,0.39976553333333326,10,13,True,1,1
94,512,2048,1024,0.32497599026245466,1,512,1,1,RS,True,False,True,True,False,20,1,30,0.3256287430708787,0.0009120765495407817,0.3253023666666667,15,1,True,29,8
95,2048,128,1,0.44750265150721574,1,256,32,128,RS,True,False,True,False,True,18,1,30,0.4485962151594511,0.0015280114459286281,0.4480494333333334,24,25,True,1,1
96,512,1024,1,0.3510879443207869,1,512,128,16,RS,False,True,False,False,False,18,1,30,0.35263265567921315,0.002158389803379674,0.3518603,29,8,True,1,1
97,2048,256,1024,0.6349540514848412,1,16,128,1,RS,False,True,True,False,False,20,1,30,0.6364144818484921,0.0020406258996254626,0.6356842666666667,8,1,True,28,32
98,2048,2048,512,0.6573662369609631,8,16,64,32,RS,False,True,True,False,False,6,8,30,0.6584274297057037,0.0014827803182610147,0.6578968333333334,2,1,True,10,1
99,1,1024,1,0.6256588022770743,8,512,256,256,RS,False,True,True,True,False,19,1,30,0.6264695310562592,0.0011328127554405894,0.6260641666666668,14,8,True,1,1
100,256,256,128,0.24454206034019704,8,16,64,32,RS,True,True,True,False,False,14,1,30,0.24593387299313624,0.0019447479439648656,0.24523796666666664,1,4,True,1,8
101,1,1,1,0.6527114370392946,1,1,1,1,RS,False,False,False,False,False,1,1,30,0.6536577629607054,0.0013222795367596582,0.6531846,1,1,True,1,1
102,128,1024,256,0.4974885121699875,1,256,512,128,RS,False,False,False,False,False,23,32,30,0.4987577544966792,0.0017734832342659033,0.49812313333333336,1,14,True,28,1
103,1,512,1,0.33874474694053125,8,32,1,32,RS,False,False,True,True,False,18,1,30,0.3401657197261355,0.0019854927294978664,0.3394552333333334,24,1,True,25,8
104,2048,2048,64,0.509048486858263,8,32,64,128,RS,False,True,False,False,False,22,1,30,0.5131412464750704,0.005718719278144552,0.5110948666666667,1,26,True,15,1
105,64,1,64,0.5730373133167193,1,32,32,1,RS,False,True,False,False,False,3,32,30,0.5744774200166143,0.0020122281097220422,0.5737573666666668,11,23,True,1,1
106,2048,64,1,inf,32,32,16,512,RS,True,False,True,True,True,6,1,1,inf,inf,inf,12,1,False,28,1
107,512,512,1,inf,32,16,128,128,RS,False,True,True,True,True,19,1,1,inf,inf,inf,25,12,False,1,1
108,512,2048,64,1.3988317527141791,1,64,64,32,RS,False,True,False,True,True,26,8,30,1.4008322472858212,0.0027952452486320312,1.3998320000000002,10,1,True,16,1
109,2048,256,256,0.6502323714679801,1,16,128,256,RS,True,False,True,False,False,12,1,30,0.65062062853202,0.0005425027035262901,0.6504265,1,22,True,7,32
110,64,128,1024,0.443937185114318,1,256,32,16,RS,True,False,False,True,False,8,1,30,0.44616901488568184,0.0031184846250489453,0.4450530999999999,28,1,True,8,8
111,2048,2048,256,0.2183410427568525,1,32,256,256,RS,False,True,True,False,True,1,1,30,0.22031542390981412,0.002758757566772085,0.21932823333333332,1,6,True,19,8
112,64,1024,64,0.7400325098592151,1,1,32,32,RS,True,True,False,True,False,18,1,30,0.7415738901407851,0.002153735365978531,0.7408032000000001,29,1,True,15,1
113,256,2048,2048,0.7647857571399054,8,16,64,32,RS,True,True,False,True,True,19,1,30,0.7658235095267615,0.0014500276430315226,0.7653046333333334,11,12,True,1,1
114,64,1,1,0.24441889599819297,1,128,16,1,RS,False,True,True,False,False,27,32,30,0.2457898373351404,0.0019155849321348878,0.24510436666666668,1,14,True,20,1
115,2048,256,2048,0.3599263019286252,8,256,1,128,RS,True,True,False,False,True,13,1,30,0.3608130314047081,0.0012390067886102285,0.36036966666666664,11,21,True,1,8
116,128,2048,1024,0.7327196628340494,8,32,256,64,RS,False,True,True,False,True,11,1,30,0.733996470499284,0.0017840541085466625,0.7333580666666667,2,1,True,5,1
117,1024,1024,1,inf,1,1,16,64,RS,False,False,False,False,True,27,1,1,inf,inf,inf,25,25,False,1,32
118,128,128,1024,0.8169385150111195,1,64,1,128,RS,False,False,False,False,True,28,8,30,0.8183034849888806,0.001907241288702956,0.817621,15,1,True,20,1
119,256,2048,64,inf,1,1,256,256,RS,True,False,False,True,False,1,32,1,inf,inf,inf,10,22,False,1,1
120,1024,2048,2048,0.4671085801823938,1,32,1,256,RS,True,True,True,True,False,23,1,30,0.4686292864842729,0.002124848087641924,0.46786893333333335,1,15,True,7,32
121,1024,2048,64,0.46066040179549367,8,1,256,256,RS,True,True,True,False,True,1,1,30,0.4647549315378396,0.0057211926340191965,0.46270766666666663,24,17,True,1,1
122,1024,256,1,0.47462782922613594,1,1,32,64,RS,False,True,False,False,False,10,32,30,0.4759118374405307,0.0017941152709777502,0.47526983333333334,1,4,True,27,1
123,64,64,1024,0.727807440952408,8,32,32,64,RS,True,True,True,False,True,6,1,30,0.7294596923809253,0.0023086530803816197,0.7286335666666667,16,1,True,5,1
124,64,256,512,0.25715977327502304,8,512,256,1,RS,True,False,True,True,False,14,1,30,0.2584506933916436,0.0018037731136580212,0.25780523333333333,1,14,True,14,1
125,2048,512,512,0.3406097214279625,1,16,32,64,RS,False,False,False,False,True,17,1,30,0.3420586785720376,0.0020245946326775312,0.34133420000000003,1,29,True,30,8
126,1,1024,1024,0.35067519987708473,1,128,1,128,RS,False,True,False,False,False,11,1,30,0.3523846001229153,0.002388505813962643,0.3515299,1,9,True,6,1
127,256,2048,128,0.7804660705937831,8,16,512,64,RS,False,False,True,True,True,15,1,30,0.7830665294062169,0.003633561541609919,0.7817663,21,19,True,1,1
128,1,1024,128,0.4720594108263066,1,64,256,1,RS,False,True,True,True,False,5,1,30,0.48009578917369317,0.01122904741166113,0.4760775999999999,1,19,True,21,32
129,2048,256,2048,0.35334040701556374,1,32,64,16,RS,True,False,False,True,False,1,1,30,0.3546534596511027,0.0018346983754527323,0.3539969333333332,1,22,True,15,8
130,1,1024,64,0.24817430795022857,1,32,16,64,RS,False,False,True,False,True,29,8,30,0.2503200253831048,0.0029981618266679533,0.24924716666666671,1,25,True,6,8
131,64,2048,512,0.5186971526911421,1,1,256,64,RS,False,False,True,False,True,26,1,30,0.5216835806421911,0.004172867379339478,0.5201903666666666,21,17,True,1,1
132,256,1024,256,0.4954859282437293,1,128,256,16,RS,True,True,False,True,False,23,1,30,0.4982748050896041,0.0038968337444933695,0.4968803666666667,1,4,True,22,32
133,1024,2048,1,0.8367875955915441,32,1,64,16,RS,True,True,False,False,False,11,1,30,0.8378683377417894,0.0015100962548423474,0.8373279666666668,2,1,True,21,1
134,512,64,1024,0.3493368554613025,1,128,1,32,RS,True,False,True,True,False,8,1,30,0.35258114453869743,0.004533170825518637,0.35095899999999997,3,1,True,28,32
135,1,128,1,0.4654290546317454,1,64,128,16,RS,False,True,True,True,False,1,1,30,0.4671393453682546,0.002389750076193464,0.4662842,1,19,True,7,32
136,128,1024,1,0.49024822388708994,1,64,256,128,RS,True,True,False,True,False,11,1,30,0.49217030944624346,0.002685686131243851,0.4912092666666667,3,22,True,1,32
137,256,2048,512,0.8249131800219712,1,16,1,256,RS,True,False,False,True,True,9,1,30,0.8264969533113621,0.002212970144900787,0.8257050666666667,26,28,True,1,32
138,1024,1024,2048,1.0458438703248742,1,1,256,16,RS,True,False,True,False,True,26,8,30,1.0478247963417926,0.002767902555285402,1.0468343333333334,9,1,True,9,1
139,2048,2048,2048,0.4804859545257929,1,128,64,128,RS,True,True,False,False,True,17,1,30,0.48615591214087384,0.007922501919357429,0.48332093333333337,21,27,True,1,32
140,256,2048,64,0.3696566014122959,32,64,32,16,RS,False,True,False,False,False,22,1,30,0.37154713192103744,0.002641594981992676,0.37060186666666667,28,7,True,1,1
141,1,128,256,inf,1,16,1,256,RS,False,False,True,True,True,25,32,1,inf,inf,inf,29,4,False,1,1
142,1024,256,512,0.24731225666181877,1,32,32,32,RS,False,False,True,False,False,14,1,30,0.24915007667151456,0.0025679438088781355,0.24823116666666667,19,28,True,1,8
143,128,2048,512,0.3541519831174253,1,256,1,16,RS,True,False,False,False,False,8,1,30,0.35581735021590805,0.0023269793056425923,0.35498466666666667,1,12,True,22,1
144,1024,1,128,0.23624130246471614,1,16,512,512,RS,True,True,True,True,False,8,8,30,0.24173463086861718,0.007675701967826063,0.23898796666666666,14,1,True,25,8
145,64,256,1,0.8093984136401223,8,64,256,16,RS,False,True,False,False,False,13,8,30,0.8113615863598777,0.002743096279753958,0.81038,10,1,True,26,1
146,2048,2048,256,0.8121032528456001,8,1,1,512,RS,True,False,False,True,False,28,8,30,0.8132799471544002,0.0016441680084468243,0.8126916000000002,6,1,True,6,1
147,64,1024,1,0.504819671085517,1,256,512,64,RS,True,True,False,False,True,4,1,30,0.509785328914483,0.006938399958443835,0.5073025,1,16,True,27,32
148,1,128,64,0.42720265586199097,1,64,128,256,RS,False,True,False,False,True,23,1,30,0.4342042774713423,0.009783205520119102,0.43070346666666665,1,6,True,25,1
149,128,1024,128,0.27707284159305406,1,128,256,1,RS,False,True,True,True,False,7,1,30,0.27964969174027937,0.0036005736944116104,0.2783612666666667,11,12,True,1,8
150,128,64,1,0.4337367990221902,32,256,64,32,RS,False,False,False,False,False,13,1,30,0.4346936009778096,0.0013369174594317133,0.4342151999999999,1,4,True,11,1
151,2048,256,128,0.21695096792991456,1,16,1,256,RS,False,False,True,True,False,25,1,30,0.21844209873675205,0.002083522925773128,0.2176965333333333,1,28,True,17,8
152,512,1,1,inf,32,64,64,1,RS,True,True,False,True,True,10,1,1,inf,inf,inf,27,8,False,1,1
153,128,1,512,0.3067076678157792,8,128,16,32,RS,True,True,False,True,False,14,1,30,0.3105358655175541,0.005349052973398398,0.30862176666666663,1,21,True,13,8
154,512,256,512,0.4039472120589063,1,64,256,128,RS,True,True,True,False,False,14,32,30,0.40535332127442697,0.001964724203433033,0.40465026666666665,8,2,True,1,1
155,256,512,256,0.7647078317181798,1,1,1,128,RS,True,True,False,True,True,13,1,30,0.7669777682818201,0.0031717303731559625,0.7658427999999999,4,1,True,7,1
156,1,1,512,inf,32,32,256,128,RS,True,False,False,False,True,22,1,1,inf,inf,inf,1,3,False,12,1
157,1024,2048,1,0.4424218046140015,8,128,64,128,RS,True,False,False,False,False,12,8,30,0.4430415287193318,0.0008659262991476581,0.44273166666666663,1,2,True,8,1
158,256,512,1024,0.757879519377576,1,16,1,32,RS,False,False,False,False,False,23,8,30,0.7598587472890905,0.0027655298314950214,0.7588691333333333,27,1,True,6,1
159,2048,512,128,0.5084287742420472,1,128,32,32,RS,True,False,True,False,True,21,1,30,0.5230760257579528,0.02046626908452051,0.5157524,23,2,True,1,1
160,64,1,1,0.27433256255265603,1,16,64,32,RS,True,False,True,True,False,14,8,30,0.2755681707806772,0.0017264870784984812,0.2749503666666666,1,8,True,6,1
161,64,1,1,0.2666698367286267,1,256,1,16,RS,False,False,True,True,False,26,8,30,0.26801609660470666,0.0018810980921318856,0.2673429666666667,1,10,True,19,8
162,128,1,256,0.21743475705662701,1,128,64,128,RS,False,True,True,True,False,26,1,30,0.21938804294337294,0.002729281634423243,0.21841139999999998,8,13,True,1,8
163,512,1,1024,0.34622969998045,1,64,64,16,RS,True,False,False,True,True,10,1,30,0.3477225000195499,0.002085855305783859,0.34697609999999995,1,19,True,30,32
164,1,2048,512,0.9055063664647148,8,512,1,512,RS,True,True,False,True,True,17,1,30,0.9090665668686185,0.004974586486890698,0.9072864666666667,20,1,True,6,1
165,128,64,1024,0.68819495453914,8,16,32,32,RS,False,True,True,False,False,28,8,30,0.6893443121275268,0.0016059710350923443,0.6887696333333334,18,1,True,7,1
166,512,64,512,0.517635378673538,1,256,16,512,RS,False,True,False,False,False,27,1,30,0.5192629546597954,0.002274174650040949,0.5184491666666667,5,21,True,1,32
167,512,1024,2048,0.7780864467640902,8,256,16,64,RS,False,False,False,True,False,14,8,30,0.7793984199025763,0.0018331900189439026,0.7787424333333333,7,1,True,8,1
168,2048,512,128,0.5605679474890737,1,32,64,16,RS,False,True,True,False,False,22,8,30,0.5618573858442595,0.001801702682341226,0.5612126666666666,7,25,True,1,1
169,1,64,1024,0.556261515547779,1,1,16,512,RS,True,True,True,False,False,6,32,30,0.5576274844522211,0.0019086370660762134,0.5569445000000001,2,29,True,1,1
170,1,1,64,0.20371804769155702,1,64,256,16,RS,False,False,True,True,False,19,1,30,0.20509788564177625,0.0019280159661049356,0.20440796666666664,1,10,True,8,8
171,256,1,512,0.33849141428477575,1,128,64,128,RS,False,False,False,False,False,23,8,30,0.3398741190485574,0.0019320216990384865,0.3391827666666666,1,5,True,3,8
172,2048,1,2048,0.8484586174465734,1,16,256,32,RS,False,False,False,True,True,22,1,30,0.8498355825534265,0.0019240018078647047,0.8491470999999999,4,1,True,18,1
