id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
54,128,2048,DLMT,8,8,True,1,512,True,64,256,8,False,0.11296092880033919,128,512,1,256,True,True,False,64,True,512,False,2048,True,16,4,1,True,1,4,1,1,16,1,1,0.00018977442248251244,35,0.11308667119966083,4,0.11302380000000001,1,1,32,True,256,1024,4,256,False,1,1,1,16
55,32,2048,DLMT,32,32,False,1,64,True,32,32,1,False,0.125452330212674,256,512,1,64,True,True,False,16,False,16,True,1024,False,8,16,2048,False,1,16,16,1,8,1,8,0.005964263352156537,35,0.12940418407304038,12,0.1274282571428572,16,1,8,True,512,64,4,1,True,1,8,8,1
56,512,512,DLMT,1,8,False,1,1,True,128,256,8,True,0.1205254737476789,256,16,512,2048,True,True,True,32,True,64,True,512,True,16,12,1,True,1,12,1,16,4,1,12,0.0054051556207844725,35,0.12410686910946402,8,0.12231617142857146,1,1,1,True,1024,128,8,2048,False,1,32,1,1
57,16,64,DLMT,1,1,True,8,1,True,64,256,8,True,0.1267833672594953,1,32,512,128,False,True,False,16,True,1,True,512,False,16,8,64,False,1,16,8,1,8,1,16,0.005846431450492354,35,0.130657147026219,16,0.12872025714285715,1,8,8,True,1024,64,1,2048,False,1,32,1,16
58,128,128,DLMT,1,32,True,1,32,True,64,512,32,True,0.1327927419372584,128,1,256,64,False,True,False,512,True,512,True,2048,True,4,4,2048,True,1,8,4,1,4,16,1,0.005020311299072183,35,0.13611914377702725,16,0.13445594285714282,1,8,8,True,1,128,8,512,True,1,8,8,1
59,16,1024,DLMT,8,1,False,8,64,True,16,32,8,True,0.11780825431821418,128,1,1,1,False,True,True,64,False,128,True,1,False,1,8,1024,True,1,4,1,16,1,1,16,0.007358677614676071,35,0.12268403139607154,1,0.12024614285714286,8,1,8,True,1024,128,12,2048,False,1,8,1,16
60,1,1,DLMT,1,1,False,1,1,False,1,1,1,False,0.11361015141040803,1,1,1,1,False,False,False,1,False,1,False,1,False,1,1,1,False,1,1,1,1,1,1,1,0.006274669900806067,35,0.11776767716102055,1,0.11568891428571429,1,1,1,True,1,1,1,1,False,1,1,1,1
61,64,2048,DLMT,32,1,True,1,512,False,512,128,1,True,0.07960801960594223,1,256,1,1,True,False,True,32,False,1,True,128,True,1,16,2048,True,1,12,16,1,1,12,1,0.005848429490021668,35,0.08348312325120062,1,0.08154557142857143,4,1,8,True,1024,2048,8,2048,True,1,1,1,12
62,128,128,DLMT,1,1,False,1,16,True,16,32,1,True,0.08299282589131125,1,128,256,512,True,True,True,512,True,64,False,1024,True,4,16,1,True,1,4,8,1,1,1,4,0.00462595866579026,35,0.0860579341086888,8,0.08452538000000002,4,1,1,True,1,1024,1,256,True,1,32,1,8
63,1,1,DLMT,32,1,False,1,16,False,16,1,1,True,0.10617797774811934,256,256,2048,2048,False,False,True,64,True,32,True,1,False,16,12,2048,True,8,1,1,16,16,1,4,0.005254608457888588,35,0.10965962225188068,12,0.10791880000000001,4,1,32,True,2048,512,8,256,True,8,32,1,1
64,16,1024,DLMT,32,1,True,1,128,False,64,1,1,False,0.07866143223804689,1,64,64,2048,True,True,True,16,True,256,False,256,True,16,12,512,False,1,8,1,1,16,8,1,0.00525881644203992,35,0.08214586490481027,1,0.08040364857142858,8,1,8,True,2048,2048,12,64,True,1,1,1,1
65,16,512,DLMT,32,1,False,1,32,False,1,32,1,False,0.080871543099767,16,512,1,512,True,False,True,512,True,128,True,128,False,16,4,256,True,16,1,1,1,12,1,4,0.004328984778560934,35,0.08373987975737583,8,0.08230571142857142,16,1,1,True,512,256,4,2048,True,12,1,1,1
66,128,64,DLMT,8,1,True,1,16,True,256,256,1,False,0.08688714767014846,32,32,128,1024,True,False,True,1,True,512,False,1,True,16,4,64,True,16,1,1,16,1,1,16,0.005677456623236738,35,0.09064896661556582,4,0.08876805714285714,1,1,1,True,2048,1024,4,512,True,1,8,1,16
67,128,1,DLMT,8,1,True,1,64,True,64,128,1,False,0.08950574493323622,64,256,2048,64,False,False,True,128,True,256,False,2048,False,16,1,256,True,1,16,8,1,8,4,1,0.006184566755459488,35,0.09360356935247809,16,0.09155465714285715,4,1,1,True,1024,1024,16,128,True,1,1,1,1
68,32,512,DLMT,32,1,False,1,128,True,16,32,1,False,0.08368570970145857,512,512,1024,128,False,True,True,1,False,512,True,1,True,1,4,2048,False,1,12,12,1,12,12,1,0.005695449158547551,35,0.08745945029854145,16,0.08557258000000001,1,1,1,True,256,128,4,64,True,1,1,1,16
69,64,1024,DLMT,32,1,False,1,16,True,64,32,1,False,0.10710245013090827,16,256,1024,128,True,False,True,16,False,512,False,2048,False,1,4,1,False,8,1,16,1,1,1,1,0.0043378119655147875,35,0.10997663558337742,1,0.10853954285714285,16,1,32,True,128,2048,16,2048,True,4,1,1,1
70,64,1,DLMT,32,1,True,1,1,True,128,16,1,False,0.11953615187690705,64,256,128,1,False,False,True,64,False,64,False,1024,False,12,16,128,False,1,1,1,16,1,1,16,0.0008324650123186529,35,0.12008773383737867,1,0.11981194285714286,12,1,32,True,512,128,4,1,True,16,1,1,1
