id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
64,256,1024,DLMT,32,32,False,1,16,False,128,16,1,True,0.18052997271796375,256,128,1,2048,False,True,True,64,True,64,True,1,True,16,1,1024,True,16,1,1,8,12,1,8,0.0027191142864648314,35,0.1823316272820363,16,0.18143080000000003,12,1,8,True,1,2048,16,1024,False,12,1,8,1
65,1,1,DLMT,1,32,True,1,1,True,512,1,32,True,0.2170576918771318,32,16,128,2048,False,True,False,1,True,512,False,1,False,16,12,2048,True,1,1,1,12,4,12,1,0.0016076150671356744,35,0.21812287955143966,4,0.21759028571428574,4,32,1,True,1,512,1,64,False,1,32,1,8
66,256,512,DLMT,1,32,True,1,128,False,256,512,8,True,0.1935555846607317,64,128,1024,512,False,False,False,512,False,64,False,1,False,12,12,128,False,1,16,16,1,8,1,16,0.002774531724564028,35,0.19539395819641114,1,0.19447477142857142,12,1,32,True,2048,512,1,1024,False,4,32,1,1
67,32,2048,DLMT,1,1,False,8,512,True,512,256,32,True,0.1819161930326274,512,1,512,1024,False,True,True,32,False,512,False,512,False,4,16,2048,True,1,12,12,1,12,1,1,0.0013461695177845357,35,0.18280814982451538,1,0.1823621714285714,16,32,1,True,256,1,8,2048,False,8,1,8,1
68,64,256,DLMT,1,1,False,1,32,False,512,32,32,False,0.11353767929200963,1,256,512,512,True,False,False,256,True,64,False,64,True,4,1,256,True,12,1,1,16,12,1,4,0.0006653749864948787,35,0.11397854927941893,4,0.11375811428571428,4,1,32,True,2048,1024,12,512,True,12,8,1,1
69,64,64,DLMT,1,1,True,8,16,False,64,32,1,True,0.0892725852280553,512,16,2048,256,False,False,True,1,False,256,False,2048,True,4,1,1024,True,1,16,1,16,16,1,4,0.001461394891794572,35,0.090240889057659,16,0.08975673714285715,8,8,1,True,2048,2048,12,1,True,16,8,8,1
70,1,1,DLMT,1,1,False,1,1,False,1,1,1,False,0.09254687795424289,1,1,1,1,False,False,False,1,False,1,False,1,False,1,1,1,False,1,1,1,1,1,1,1,0.0014170971789124536,35,0.0934858306171857,1,0.0930163542857143,1,1,1,True,1,1,1,1,False,1,1,1,1
71,64,256,DLMT,1,1,True,1,256,True,128,64,8,True,0.06823703444980785,512,128,2048,128,True,True,False,1,True,128,True,512,True,8,16,512,False,8,1,12,1,16,4,1,0.0014485601467748898,35,0.06919683412162071,16,0.06871693428571428,1,1,1,True,128,1,12,512,True,12,8,8,1
72,128,1,DLMT,8,1,False,1,128,True,64,32,8,True,0.09823800658902947,16,128,512,1024,False,True,True,32,True,1,False,256,True,12,12,128,False,1,12,12,1,16,1,16,0.002374001667829477,35,0.09981099341097051,12,0.09902449999999999,4,1,1,True,1024,1024,4,2048,True,16,1,1,1
73,512,128,DLMT,8,1,True,1,256,False,512,64,8,True,0.1011128371350063,512,1,1,512,False,False,True,128,True,512,True,512,False,4,16,1,False,1,12,16,1,12,1,1,0.002860528905853687,35,0.10300819143642229,1,0.10206051428571429,12,1,1,True,1024,1,12,64,False,1,1,1,8
74,128,1,DLMT,8,1,True,1,1,False,1,128,8,False,0.12985997871732147,512,64,2048,1,True,True,False,128,True,1,False,512,False,1,16,1024,True,1,4,1,12,1,1,12,0.0016137348374854782,35,0.13092922128267848,16,0.13039459999999997,4,1,32,True,512,2048,4,2048,False,16,1,32,1
75,64,1024,DLMT,8,1,True,1,32,True,16,1,8,True,0.10031255581349377,128,32,256,2048,False,True,True,256,False,256,True,256,False,4,16,2048,True,1,12,1,1,1,8,1,0.0014359733497612307,35,0.1012640156150777,16,0.10078828571428573,12,1,8,True,1024,256,12,1,False,12,32,1,1
76,1,128,DLMT,1,1,True,8,512,True,16,64,8,True,0.09057652390148796,1,16,2048,64,True,True,True,256,True,1,True,64,False,8,4,2048,False,1,1,1,1,4,8,1,0.0022548408404015697,35,0.09207055609851206,16,0.09132354000000001,16,1,1,True,256,1024,12,2048,False,16,1,1,1
77,512,1,DLMT,8,1,True,1,256,True,256,128,8,False,0.09726325149664583,1,128,512,2048,True,True,False,512,True,128,False,128,False,8,1,64,False,1,4,1,1,8,16,1,0.0028926882494104953,35,0.09917991421763989,8,0.09822158285714286,16,1,8,True,512,1024,16,1,False,12,1,1,1
