id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
24,256,2048,128,0.1105071062182332,1,16,1,32,RS,True,True,True,False,True,7,8,30,0.11062929378176678,0.00017072988412499186,0.11056819999999999,1,5,True,28,8
25,1,1024,1,0.09603680457532529,8,256,64,1,RS,True,True,True,False,True,14,8,30,0.09983798209134137,0.005311298286667352,0.09793739333333333,19,3,True,1,1
26,64,1024,512,0.11331070368323022,8,256,1,32,RS,False,True,True,False,False,5,8,30,0.11341609631676973,0.00014726271309013105,0.11336339999999998,1,22,True,6,1
27,512,1024,512,0.15307696764905282,8,128,32,128,RS,False,True,True,False,False,8,8,30,0.1534606323509472,0.0005360859010768069,0.1532688,19,1,True,17,1
28,512,512,256,inf,32,16,1,32,RS,False,True,True,False,True,6,1,1,inf,inf,inf,1,8,False,17,1
29,512,512,512,inf,1,512,512,16,RS,True,True,True,True,True,13,32,1,inf,inf,inf,7,6,False,1,1
30,1024,128,256,0.20829106801574537,1,256,128,256,RS,False,True,False,True,False,13,1,30,0.2150920653175879,0.009502877770034834,0.21169156666666664,16,1,True,30,1
31,1024,1,1024,0.12981382588918605,8,1,32,512,RS,False,False,False,False,False,8,8,30,0.13004084077748063,0.00031720270420593173,0.12992733333333334,1,27,True,22,1
32,2048,256,128,0.08692661108528622,1,16,128,1,RS,True,True,True,True,False,29,8,30,0.08703710224804713,0.00015438677120214125,0.08698185666666668,1,22,True,26,8
33,256,64,1024,0.22591921641931642,1,32,1,16,RS,True,True,False,True,False,3,1,30,0.22726198358068364,0.001876217801855637,0.22659060000000003,3,19,True,1,32
34,512,1024,1,0.2690459665409995,1,128,64,256,RS,True,False,False,False,True,11,1,30,0.2737550334590006,0.006579871355125414,0.27140050000000004,17,22,True,1,32
35,1,1024,64,0.12260837614954338,1,32,128,256,RS,False,False,False,False,False,22,1,30,0.1227063571837899,0.0001369066551421877,0.12265736666666664,24,5,True,1,8
36,128,1024,512,0.20835618639791548,8,16,256,32,RS,True,True,False,False,True,5,8,30,0.21048134693541787,0.0029694381475663407,0.20941876666666667,19,15,True,1,1
37,512,128,512,0.27289159354505876,1,256,1,128,RS,False,True,False,False,False,15,1,30,0.27919313978827454,0.008805006244492708,0.27604236666666665,19,1,True,27,32
38,512,64,128,0.10089651013786761,8,32,1,32,RS,True,False,True,False,False,7,1,30,0.10386474986213239,0.004147453386609668,0.10238063,1,25,True,18,8
39,256,256,128,0.256428944147233,1,64,32,1,RS,True,True,True,False,True,4,32,30,0.2587961225194337,0.0033076041251771534,0.25761253333333334,27,30,True,1,1
40,512,2048,2048,0.15983337835145286,1,512,1,128,RS,True,True,False,True,True,22,8,30,0.1599624216485471,0.0001803092436158881,0.15989789999999998,1,13,True,14,1
41,256,64,1,0.18357245265177108,1,1,64,256,RS,False,True,True,False,True,19,8,30,0.18966194734822894,0.008508711474718132,0.1866172,17,1,True,24,1
42,128,256,256,0.10970047221145944,32,256,16,128,RS,True,True,True,False,False,29,1,30,0.11400319445520728,0.0060120952480996375,0.11185183333333336,2,6,True,1,1
43,256,128,128,0.20992703008088995,1,1,32,1,RS,False,True,True,False,True,11,1,30,0.21174796991911002,0.0025443575318732244,0.21083749999999998,13,1,True,28,32
44,1,128,1,inf,32,64,64,16,RS,True,True,False,True,True,24,1,1,inf,inf,inf,5,1,False,20,1
45,1,256,2048,0.27563609801570116,32,64,256,16,RS,False,False,False,True,False,11,1,30,0.2826755686509656,0.009836091097190094,0.2791558333333334,11,1,True,14,1
46,2048,1024,64,0.19788871623585866,1,1,1,1,RS,False,True,False,True,True,9,1,30,0.20447388376414147,0.009201303770480937,0.20118130000000006,8,9,True,1,1
47,1024,128,1024,0.10168926473254392,1,16,32,256,RS,True,True,False,False,True,18,1,30,0.10530606860078945,0.005053677211254746,0.10349766666666668,1,19,True,23,8
48,128,1024,1,0.15121605031878468,1,256,64,128,RS,True,True,True,True,False,26,8,30,0.15591608301454854,0.006567248043299585,0.1535660666666666,1,27,True,17,1
49,128,2048,512,inf,32,64,64,32,RS,False,True,False,False,True,19,1,1,inf,inf,inf,26,1,False,10,1
50,2048,128,128,0.24447160982956875,1,128,128,512,RS,False,False,False,True,False,9,1,30,0.25090219017043125,0.00898530263393133,0.24768690000000002,9,1,True,20,32
51,1024,512,2048,0.1387571383670607,8,512,1,1,RS,False,True,True,False,True,11,8,30,0.14432266163293936,0.007776578195024682,0.14153990000000002,1,20,True,19,1
52,512,64,512,inf,32,128,64,64,RS,False,True,True,False,True,3,1,1,inf,inf,inf,26,1,False,13,1
53,2048,256,512,0.23721337316875604,8,256,32,512,RS,False,False,True,True,True,25,1,30,0.24507596016457725,0.010986212736375029,0.24114466666666665,13,29,True,1,1
54,512,1024,256,0.19862484052327212,32,64,512,32,RS,True,True,False,True,False,16,1,30,0.20497569281006123,0.008873900449946213,0.20180026666666667,21,17,True,1,1
55,1024,128,256,0.21540365706435055,8,128,64,32,RS,False,False,False,False,False,16,8,30,0.2228587429356494,0.010416820747873765,0.21913119999999997,16,1,True,11,1
56,2048,256,2048,0.09897690505080575,1,512,1,256,RS,True,True,False,False,True,27,8,30,0.09908981494919422,0.0001577664150994545,0.09903335999999999,1,28,True,23,8
57,512,1,512,0.17121253590176352,1,1,128,32,RS,True,True,False,True,True,13,1,30,0.17433699743156986,0.004365738537623259,0.1727747666666667,2,1,True,16,32
58,512,1024,256,0.2648421934207386,8,16,128,16,RS,True,True,True,True,True,30,8,30,0.27427307324592803,0.01317755238902717,0.2695576333333333,19,1,True,19,1
59,2048,64,512,0.11758380062771423,8,1,32,64,RS,False,True,False,False,False,18,1,30,0.12203606603895245,0.006221048491121803,0.11980993333333334,15,14,True,1,8
60,2048,2048,128,0.13492309791608845,1,64,128,512,RS,False,True,False,False,False,9,32,30,0.13514156875057823,0.00030526429350464585,0.13503233333333334,1,17,True,4,1
61,128,64,128,inf,32,1,1,1,RS,True,False,True,True,True,13,1,1,inf,inf,inf,8,1,False,27,1
62,1024,1,2048,0.10784183960077279,8,1,64,1,RS,False,True,False,True,True,29,1,30,0.11095916039922718,0.00435576095724578,0.10940049999999998,1,17,True,25,8
63,512,2048,2048,0.19353997866967426,8,64,256,1,RS,True,True,True,True,True,30,1,30,0.19530822133032572,0.0024707249725536024,0.1944241,1,26,True,29,1
64,256,512,512,0.2199809274572402,8,1,256,64,RS,False,False,True,True,True,19,1,30,0.22744727254275984,0.010432552990040358,0.22371410000000003,6,1,True,15,1
65,2048,512,64,inf,32,32,128,16,RS,False,True,True,False,True,14,1,1,inf,inf,inf,27,1,False,15,1
66,1024,1024,1,inf,32,1,64,64,RS,True,True,True,True,True,3,1,1,inf,inf,inf,1,10,False,14,1
67,512,2048,64,0.193266466049075,1,1,128,256,RS,True,True,False,False,True,12,8,30,0.20066233395092503,0.010334076835402375,0.1969644,20,1,True,9,1
68,1,1,2048,0.11292495089846195,1,64,1,256,RS,True,False,False,True,False,12,1,30,0.1166917824348714,0.005263307435971754,0.11480836666666668,1,4,True,4,8
69,2048,1,64,0.2113141917819558,8,16,512,1,RS,False,False,False,True,False,12,1,30,0.21908400821804422,0.010856586557937998,0.2151991,23,1,True,19,1
70,1024,512,1024,0.10470628178846753,8,512,512,256,RS,False,True,False,True,True,16,1,30,0.1090338515448658,0.006046814108455975,0.10687006666666667,9,1,True,23,8
71,1024,512,512,0.18008361916497337,8,512,1,64,RS,False,True,False,False,True,29,1,30,0.18024084750169336,0.0002196915539771375,0.18016223333333337,25,13,True,1,1
72,2048,1024,1,0.21869263423818194,1,1,1,32,RS,False,True,False,True,True,2,8,30,0.22086883242848473,0.00304075189093458,0.21978073333333334,1,17,True,28,1
73,64,1,1024,0.21659598894135265,1,128,256,64,RS,True,True,False,False,True,15,1,30,0.22149094439198072,0.006839609144453277,0.2190434666666667,11,16,True,1,32
74,64,2048,2048,0.20458571340630038,1,32,256,32,RS,True,True,True,False,True,7,8,30,0.20519701992703304,0.0008541646009731132,0.2048913666666667,1,7,True,21,1
75,2048,128,256,0.21835023284285193,8,256,64,32,RS,True,False,False,False,True,10,1,30,0.22030203382381475,0.002727206809580498,0.21932613333333334,26,14,True,1,1
76,64,2048,512,0.11162023944760449,1,32,256,16,RS,True,True,True,False,True,10,8,30,0.11615149388572885,0.006331418049343731,0.11388586666666667,1,29,True,15,8
77,256,2048,2048,0.166044877350898,1,128,1,128,RS,True,False,False,False,True,9,32,30,0.1712665893157686,0.007296178538263863,0.1686557333333333,20,21,True,1,1
78,128,1,2048,0.18422064300991353,1,16,64,16,RS,True,True,False,False,False,16,1,30,0.18435742365675306,0.0001911204652103567,0.1842890333333333,1,25,True,14,32
79,1,256,1,inf,1,32,32,1,RS,True,False,False,True,False,5,32,1,inf,inf,inf,12,1,False,6,1
80,64,1,1024,inf,1,256,64,1,RS,True,True,True,True,True,5,32,1,inf,inf,inf,29,1,False,1,1
81,1024,1,1,0.11948751377376096,32,256,64,16,RS,False,True,True,False,False,18,1,30,0.12310021955957237,0.005047951054525875,0.12129386666666667,3,11,True,1,1
82,1,512,256,0.09550503994927427,1,128,512,64,RS,True,True,True,False,False,11,1,30,0.09895383338405907,0.004818920080438725,0.09722943666666667,10,9,True,1,8
83,128,2048,1,0.10548856644170962,1,128,32,16,RS,True,False,True,True,False,6,1,30,0.11008730022495708,0.006425705392838639,0.10778793333333335,19,17,True,1,8
84,2048,1024,256,0.09535414418236841,1,64,64,16,RS,True,True,True,True,True,20,8,30,0.09956543581763157,0.00588434135285335,0.09745978999999999,22,22,True,1,8
85,512,1,128,0.18815757308789155,1,16,256,256,RS,True,True,True,False,True,23,8,30,0.19502242691210842,0.009592103026274616,0.19158999999999998,23,1,True,22,1
86,256,1,64,inf,32,32,32,128,RS,False,True,True,False,True,14,1,1,inf,inf,inf,14,12,False,1,1
87,128,128,1024,0.09709588524318556,1,128,64,16,RS,False,False,True,True,True,21,1,30,0.09721560809014777,0.00016728599210799218,0.09715574666666667,1,25,True,2,8
88,2048,512,256,0.21600244651535047,8,32,512,32,RS,False,True,True,False,True,6,1,30,0.2161831534846496,0.0002524977095605682,0.21609280000000003,17,21,True,1,1
89,256,1,1024,0.16381891352660694,32,128,512,16,RS,False,False,True,False,False,22,1,30,0.1645232198067264,0.000984111034837476,0.16417106666666667,1,14,True,25,1
90,1024,512,512,0.10074523679717888,1,64,64,1,RS,False,True,True,False,False,2,8,30,0.10088489653615447,0.00019514335471362894,0.10081506666666668,25,2,True,1,8
91,2048,1,64,0.1497787882839593,1,16,1,512,RS,False,True,True,True,False,4,1,30,0.15135621171604074,0.0022040976347097985,0.15056750000000002,1,20,True,14,32
92,64,64,256,0.09119380275161805,8,256,64,16,RS,False,False,True,False,False,8,8,30,0.09128069724838196,0.00012141569022714253,0.09123725,26,11,True,1,1
93,64,1024,256,0.17057189808761644,1,16,256,64,RS,False,True,True,False,True,10,8,30,0.1767519685790502,0.008635270958625962,0.17366193333333332,14,13,True,1,1
94,1,256,512,0.21634531105698077,1,256,256,256,RS,False,True,True,True,True,28,1,30,0.22383835560968593,0.010469859544054171,0.22009183333333335,8,1,True,10,1
95,256,1,1,0.10718294939559053,1,512,16,128,RS,False,True,False,False,False,13,1,30,0.10731085060440951,0.00017871342982551716,0.10724690000000002,29,1,True,10,8
96,512,1,1,inf,1,256,1,16,RS,True,True,False,False,True,22,32,1,inf,inf,inf,27,22,False,1,1
97,1,256,1,inf,32,256,32,256,RS,False,True,False,True,True,2,1,1,inf,inf,inf,19,26,False,1,1
98,512,1024,2048,0.1504700368205136,8,64,256,128,RS,False,False,True,False,False,29,8,30,0.15543562984615308,0.006938309410239805,0.15295283333333334,29,1,True,11,1
99,512,64,2048,inf,1,1,1,64,RS,True,False,True,True,False,15,32,1,inf,inf,inf,1,23,False,4,1
100,128,256,1024,0.15560195237828683,1,1,64,16,RS,True,True,False,False,True,27,1,30,0.15694538095504657,0.0018771419824355924,0.1562736666666667,1,5,True,25,32
101,1,1,1024,0.21231879392629902,1,16,64,128,RS,True,False,False,False,True,7,1,30,0.21464513940703436,0.0032505492611078625,0.2134819666666667,8,24,True,1,1
102,1,512,1,0.09015984265471393,8,512,256,1,RS,False,False,True,False,True,3,1,30,0.09113776401195277,0.0013664271156275474,0.09064880333333335,20,11,True,1,1
103,128,1,128,0.26403828812720653,1,1,128,16,RS,False,True,True,True,True,23,8,30,0.2699560452061268,0.008268746434953456,0.2669971666666667,17,29,True,1,1
104,1,1024,1024,0.14157646882859823,1,128,64,16,RS,True,True,True,False,False,9,32,30,0.14283466450473511,0.0017580480024415952,0.14220556666666667,14,20,True,1,1
105,256,512,64,0.11280766768851806,1,32,1,128,RS,False,False,True,True,True,26,1,30,0.117363932311482,0.006366364207824329,0.11508580000000003,1,7,True,27,8
106,256,128,2048,0.11272484424960873,8,1,128,1,RS,True,False,False,False,False,15,1,30,0.1135999557503913,0.001222773257803752,0.11316240000000001,1,25,True,8,8
107,128,2048,2048,0.2572260178191585,1,1,64,128,RS,False,True,False,False,True,26,8,30,0.2582637821808415,0.0014500443751830504,0.2577449,15,1,True,3,1
108,1024,256,512,inf,32,1,64,256,RS,True,False,False,False,True,1,1,1,inf,inf,inf,1,14,False,30,1
109,1024,1024,512,0.20790376671829822,1,128,16,16,RS,True,False,True,False,False,13,32,30,0.21457636661503512,0.009323471016502147,0.21124006666666667,23,1,True,28,1
110,2048,1,1024,0.10001799208620824,8,32,32,512,RS,True,False,True,False,True,26,1,30,0.10297814791379173,0.004136157942918364,0.10149806999999998,5,1,True,18,8
111,256,512,256,0.09309919846694137,8,1,64,32,RS,False,True,True,True,True,25,1,30,0.09355102819972527,0.0006313313375892423,0.09332511333333332,1,23,True,23,8
112,1,128,1024,0.2037333851698307,1,128,16,32,RS,False,False,False,False,True,13,8,30,0.2093838814968359,0.007895309107241394,0.2065586333333333,16,19,True,1,1
113,2048,1,64,inf,1,1,256,32,RS,True,True,True,True,True,3,32,1,inf,inf,inf,22,16,False,1,1
114,1,2048,64,0.09323339743673412,8,32,1,128,RS,True,False,True,False,True,29,1,30,0.0940834425632659,0.0011877485871457248,0.09365842,29,11,True,1,8
115,1,256,1024,0.3192843732342982,1,512,128,16,RS,True,False,False,False,False,24,1,30,0.3225961600990351,0.004627483937903572,0.32094026666666664,25,1,True,16,32
116,1024,64,1,0.12300069354860182,8,64,64,128,RS,True,True,False,False,False,28,8,30,0.1261800397847315,0.004442427680771953,0.12459036666666666,1,21,True,16,1
117,128,2048,1,0.11933744691314947,8,128,1,128,RS,True,True,False,True,True,17,1,30,0.12323735308685048,0.005449249578917573,0.12128739999999998,27,1,True,29,8
118,64,2048,128,0.24476696435764428,1,128,64,64,RS,True,True,True,False,True,3,1,30,0.2508403023090223,0.008486136024847957,0.2478036333333333,17,1,True,19,1
119,1,512,1,0.1613583471088088,1,32,64,128,RS,True,False,True,False,True,22,1,30,0.1623727862245245,0.0014174525431993206,0.16186556666666665,2,1,True,26,32
120,256,256,1,0.11728352702562203,8,1,64,16,RS,True,True,False,False,False,11,1,30,0.12115573964104465,0.005410554004186841,0.11921963333333334,26,20,True,1,8
121,1,128,1024,inf,1,128,1,16,RS,False,True,True,True,True,12,32,1,inf,inf,inf,3,1,False,22,1
122,1024,1024,512,0.1538569879578101,8,64,512,256,RS,False,False,True,False,False,12,1,30,0.15851174537552315,0.0065039859341962155,0.15618436666666663,21,1,True,21,1
123,1,1024,1024,0.19511328659973923,8,128,16,16,RS,False,True,False,False,True,15,1,30,0.19686678006692745,0.002450116262320808,0.19599003333333334,30,4,True,1,1
124,128,128,1024,0.19931715571484432,1,32,128,16,RS,True,False,False,True,False,25,8,30,0.20423791095182237,0.006875658595040589,0.20177753333333334,10,1,True,16,1
125,2048,128,128,0.17035087973233193,1,64,64,64,RS,False,False,False,True,True,20,8,30,0.17531765360100132,0.006939959375161274,0.17283426666666662,12,3,True,1,1
126,512,1024,128,0.1006772355553593,8,64,64,64,RS,False,False,True,True,True,29,1,30,0.10389482444464067,0.004495863264168519,0.10228602999999999,23,25,True,1,8
127,64,1024,1024,0.10568541469053364,1,256,64,1,RS,False,False,True,False,False,13,8,30,0.10917691864279971,0.0048785985083377725,0.10743116666666667,1,24,True,29,8
128,256,128,64,0.27905221394000307,8,1,128,16,RS,True,False,False,True,True,13,1,30,0.28695418605999684,0.011041244668363556,0.28300319999999995,5,1,True,8,1
129,2048,1024,1,0.17623861048858136,32,16,32,1,RS,False,False,True,True,False,28,1,30,0.1812904561780853,0.007058828282056133,0.17876453333333334,25,11,True,1,1
130,512,512,1,inf,1,512,16,128,RS,True,False,False,True,True,8,32,1,inf,inf,inf,1,15,False,13,1
131,64,1,128,0.1066212860249508,1,32,256,64,RS,False,True,True,False,False,27,1,30,0.11001491397504917,0.004741838612113801,0.10831809999999999,13,3,True,1,8
132,256,1024,128,0.14033721168312777,1,1,512,32,RS,False,True,True,True,False,6,1,30,0.1416047883168722,0.001771155799659273,0.14097099999999999,1,12,True,23,1
133,1024,512,1,0.09364055773333806,1,64,64,64,RS,True,False,True,False,True,16,8,30,0.09738621559999526,0.005233721952156886,0.09551338666666666,25,29,True,1,8
134,1,512,64,0.12166394180494601,1,16,512,64,RS,True,False,True,True,False,10,8,30,0.12342799152838733,0.0024648662774186263,0.12254596666666667,1,8,True,19,1
135,1024,1,512,0.19268845984511127,1,32,64,64,RS,True,False,True,True,False,17,1,30,0.193785873488222,0.0015333909500044529,0.19323716666666663,1,9,True,30,32
136,512,1024,64,inf,1,64,64,256,RS,False,False,True,True,True,9,32,1,inf,inf,inf,1,30,False,9,1
137,1,1024,512,0.22648636577343736,8,16,16,16,RS,False,False,True,True,True,12,8,30,0.23274176755989592,0.008740529651889265,0.22961406666666664,1,2,True,29,1
138,1024,64,128,0.09708245849911289,1,128,16,32,RS,True,False,False,True,True,3,1,30,0.09840157483422048,0.0018431710439861218,0.09774201666666668,1,17,True,10,8
139,256,1,512,0.2139149835730094,8,512,128,16,RS,True,True,False,False,False,18,8,30,0.22059041642699065,0.0093274294427779,0.21725270000000002,3,30,True,1,1
140,128,2048,64,0.09946756777416682,1,32,512,32,RS,True,True,True,False,True,21,1,30,0.10278635889249987,0.004637270821038551,0.10112696333333335,20,14,True,1,8
141,2048,2048,256,0.11853484863955215,1,16,1,128,RS,True,False,True,False,False,30,1,30,0.1222358846937812,0.00517137291560203,0.12038536666666667,1,10,True,7,32
142,512,64,256,0.22725191863464594,1,128,64,512,RS,False,True,True,True,False,25,1,30,0.22893734803202076,0.0023550118964077915,0.22809463333333335,25,15,True,1,32
143,512,1,256,0.14929414343522537,8,64,512,512,RS,False,False,True,True,False,5,1,30,0.15298245656477458,0.005153595464333616,0.15113829999999998,1,25,True,25,1
144,1,64,1,inf,1,1,16,16,RS,False,True,False,True,True,13,32,1,inf,inf,inf,13,1,False,13,1
145,2048,128,256,0.11584709987838478,1,16,64,128,RS,False,False,False,True,False,26,8,30,0.11901303345494858,0.00442368647874397,0.11743006666666668,1,11,True,15,8
146,512,512,64,0.13086270559913807,1,16,64,256,RS,False,True,False,False,False,9,8,30,0.1349366944008619,0.005692491248126781,0.13289969999999998,17,7,True,1,1
147,1024,512,512,0.10658211042643444,8,512,1,256,RS,False,False,False,False,False,26,1,30,0.11018188957356555,0.005029888958350208,0.10838199999999999,8,11,True,1,8
148,64,2048,512,0.1061819509329311,1,32,512,16,RS,False,False,True,False,False,22,1,30,0.10923058240040222,0.004259782928220116,0.10770626666666666,1,8,True,20,8
149,64,512,64,0.12317021294581187,1,1,128,64,RS,True,True,False,True,False,11,8,30,0.1271511203875214,0.0055624307955745005,0.12516066666666664,29,8,True,1,1
150,1,512,64,0.1827634923489238,1,1,128,256,RS,False,False,False,False,True,22,32,30,0.18770577431774282,0.006905737404426042,0.18523463333333332,1,18,True,24,1
151,256,2048,1024,inf,1,256,256,64,RS,False,True,True,True,False,19,32,1,inf,inf,inf,1,15,False,2,1
152,64,512,1024,0.18882713980312274,1,16,16,64,RS,True,False,False,False,False,30,8,30,0.1901556601968772,0.0018563111197569596,0.18949139999999998,20,26,True,1,1
153,512,128,128,0.30524829764405453,1,16,16,32,RS,False,False,True,False,True,5,32,30,0.3082085023559455,0.004136226247841544,0.3067284,21,18,True,1,1
154,128,64,2048,0.16752014990427197,1,16,1,64,RS,True,True,True,True,False,13,1,30,0.17146958342906135,0.00551845301229329,0.16949486666666666,16,8,True,1,32
155,1024,64,64,0.21070664135925948,8,64,16,32,RS,True,True,False,False,True,6,1,30,0.2124787586407405,0.002476138891500231,0.2115927,1,13,True,21,1
156,512,512,1,inf,1,1,32,512,RS,False,False,True,True,True,26,1,1,inf,inf,inf,24,1,False,25,32
157,2048,2048,1024,0.10668960658458075,1,128,1,512,RS,False,True,True,False,False,2,1,30,0.10938946008208587,0.0037724434586735543,0.10803953333333331,1,2,True,23,8
158,1,128,1,0.16920914611440518,32,16,64,512,RS,True,True,False,True,False,5,1,30,0.16938958721892805,0.0002521262227976754,0.16929936666666662,1,9,True,11,1
159,512,2048,128,0.17131527364365598,1,128,512,1,RS,True,False,True,True,True,24,8,30,0.17195699302301062,0.0008966597917952062,0.1716361333333333,1,27,True,30,1
160,2048,256,1024,0.10398798966390277,1,512,256,1,RS,False,True,True,True,True,23,8,30,0.10791674366943055,0.005489557993641707,0.10595236666666666,13,6,True,1,8
161,128,128,64,inf,32,16,16,16,RS,True,True,False,True,True,3,1,1,inf,inf,inf,22,1,False,8,1
162,128,128,1024,0.24623700334947626,1,64,32,16,RS,False,False,False,True,False,16,1,30,0.2517580633171905,0.0077144506468200475,0.24899753333333335,1,27,True,28,32
163,64,128,1,0.14811923264799204,1,1,64,16,RS,True,False,False,False,False,20,32,30,0.1517783673520079,0.005112825118594742,0.14994879999999997,1,9,True,13,1
164,128,1,128,0.10033394579411413,1,1,256,1,RS,False,False,True,True,True,13,1,30,0.10135864753921923,0.0014317922802053224,0.10084629666666668,15,19,True,1,8
165,2048,128,2048,0.1877744341284014,1,256,16,512,RS,False,False,False,False,False,1,1,30,0.19468129920493188,0.009650804386969802,0.19122786666666663,19,1,True,22,1
166,64,128,256,0.11280799685734198,1,64,16,64,RS,False,False,False,False,True,27,8,30,0.11663093647599136,0.0053417059742703514,0.11471946666666667,1,14,True,20,8
167,1,256,256,0.09320798578863058,8,16,16,16,RS,True,False,True,True,False,24,1,30,0.09363534087803609,0.0005971334789270782,0.09342166333333334,15,23,True,1,8
168,1024,512,128,0.20358314411154824,1,32,128,512,RS,False,False,False,True,False,25,1,30,0.20963072255511853,0.008450142854545253,0.20660693333333338,9,12,True,1,1
169,1024,1024,2048,0.09246381211860757,8,512,16,64,RS,True,False,True,False,False,15,8,30,0.09384693454805906,0.001932605293713357,0.09315537333333332,1,15,True,19,1
170,2048,2048,1,0.2438983091257709,8,16,1,16,RS,True,False,True,True,True,11,8,30,0.24985489087422905,0.008322995256516733,0.24687659999999997,1,6,True,30,1
171,2048,256,64,0.15661501788478502,1,64,16,1,RS,False,True,True,True,False,28,1,30,0.15957684878188158,0.004138498479185685,0.1580959333333333,1,5,True,2,32
172,256,1024,2048,0.17281711289418739,1,128,512,1,RS,True,True,True,True,False,13,1,30,0.17628035377247936,0.004839107162368784,0.17454873333333337,1,21,True,8,32
173,1024,64,128,0.17888094393173878,1,1,64,32,RS,True,True,True,True,True,28,1,30,0.18224305606826122,0.004697802287595055,0.180562,1,24,True,18,32
174,256,64,64,0.2685812700959563,1,16,1,1,RS,False,False,False,True,True,2,1,30,0.27030592990404373,0.0024098276508220814,0.2694436,9,1,True,27,32
175,1,1024,256,inf,1,128,256,256,RS,False,True,False,True,False,8,32,1,inf,inf,inf,16,1,False,23,1
