id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
725,32,2048,RS,8,1,True,8,32,False,1,512,1,False,0.09349472731730304,32,32,512,512,True,False,False,32,False,64,True,1,True,1,4,256,False,8,1,1,1,16,16,1,0.005910871160011278,35,0.09741120411126838,1,0.09545296571428571,16,8,1,True,128,1024,4,1024,True,1,8,8,8
726,256,2048,RS,8,32,True,1,1,True,16,16,1,False,0.16703004980920408,64,32,1024,2048,True,True,True,128,False,512,False,1024,False,16,12,2048,False,16,1,1,1,4,1,1,0.000658219666825537,35,0.1674661787622244,16,0.16724811428571423,8,8,1,True,128,128,1,1024,False,1,1,1,4
727,512,2048,RS,8,8,False,1,32,False,128,256,1,False,0.08247936322498818,256,512,1,256,True,True,False,256,False,16,False,64,False,12,4,2048,True,1,1,1,1,12,1,1,0.006241215535696585,35,0.08661472248929754,8,0.08454704285714286,1,1,8,True,2048,2048,12,512,True,1,1,8,8
728,32,1024,RS,1,1,False,1,16,True,1,64,8,False,0.0794357006280399,1,16,1024,256,True,False,True,1,False,256,True,1024,False,8,12,128,False,1,16,12,1,1,8,1,0.004485193414322922,35,0.08240753937196008,12,0.08092161999999999,16,1,8,True,1024,128,12,256,True,1,32,1,16
729,512,512,RS,8,8,False,1,1,True,16,1,1,False,0.15375935997710619,16,256,2048,512,False,False,False,32,True,32,True,512,False,8,4,2048,True,8,1,8,1,8,16,1,0.006563554122079695,35,0.15810829716575095,1,0.15593382857142857,16,32,1,True,1024,2048,1,1024,True,1,1,32,12
730,256,256,RS,1,8,False,1,128,True,1,256,32,False,0.17404559767070832,64,1,256,512,True,False,True,256,True,32,False,512,True,1,16,64,False,1,12,1,16,1,1,4,0.007024402845358284,35,0.1786998880435774,4,0.17637274285714286,1,32,1,True,1,512,12,1024,False,12,1,8,1
731,512,1024,RS,8,1,True,1,32,False,64,64,8,False,0.10494603616226746,64,16,1024,128,False,False,True,16,False,128,True,1,False,4,12,128,False,12,1,4,1,16,1,4,0.0070546437787966515,35,0.10962036383773253,4,0.1072832,8,1,1,True,1024,256,16,128,True,1,8,1,4
732,64,1024,RS,1,1,False,1,16,True,256,1,8,True,0.08042644802946504,64,1,256,1,True,True,True,256,False,16,True,512,True,4,16,256,False,12,1,16,1,1,16,1,0.00020835323624331044,35,0.08056450054196355,4,0.0804954742857143,16,1,8,True,2048,1,16,1024,True,1,1,8,16
733,128,256,RS,8,8,False,8,32,True,256,64,1,True,0.08592363568916422,256,16,512,1,True,False,True,32,True,512,False,2048,True,12,8,1,True,16,1,1,16,8,16,1,0.00536690151562333,35,0.08947968431083578,16,0.08770166,1,8,8,True,512,2048,12,256,True,8,8,1,1
734,32,1,RS,1,1,False,32,16,True,128,256,8,True,0.11346014145369904,1,512,512,1,True,False,False,256,True,128,True,512,True,16,1,64,False,1,12,12,1,16,8,1,0.00508430418525124,35,0.11682894426058671,12,0.11514454285714287,16,8,8,True,1,512,8,1,False,8,32,1,1
